,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_normalized
825,2023,SE,Data Analysis & Analytics,145000.0,North America,0,North America,M,0.46004882397857483
826,2023,SE,Data Science & Machine Learning,175000.0,North America,0,North America,M,0.5638192354023136
827,2023,SE,Data Science & Machine Learning,148750.0,North America,0,North America,M,0.47302012540654215
828,2023,SE,Data Analysis & Analytics,105000.0,North America,0,North America,M,0.32168827541358996
829,2023,SE,Data Analysis & Analytics,85000.0,North America,0,North America,M,0.2525080011310975
830,2023,SE,Data Science & Machine Learning,215000.0,North America,0,North America,M,0.7021797839672984
831,2023,SE,Data Science & Machine Learning,146300.0,North America,0,North America,M,0.46454554180693686
832,2023,EN,Artificial Intelligence (AI),214618.0,Europe,100,Europe,L,0.7008584407285029
833,2023,MI,Data Engineering & Infrastructure,72000.0,North America,100,North America,M,0.20754082284747738
834,2023,MI,Data Engineering & Infrastructure,60000.0,North America,100,North America,M,0.16603265827798191
835,2023,SE,Data Science & Machine Learning,153400.0,North America,0,North America,M,0.48910453917722174
836,2023,SE,Data Science & Machine Learning,122700.0,North America,0,North America,M,0.3829128181535958
837,2023,MI,Data Engineering & Infrastructure,260000.0,North America,0,North America,M,0.8578354011029065
838,2023,MI,Data Engineering & Infrastructure,175000.0,North America,0,North America,M,0.5638192354023136
839,2023,SE,Data Science & Machine Learning,186300.0,North America,100,North America,M,0.6029060903719218
840,2023,SE,Data Science & Machine Learning,123900.0,North America,100,North America,M,0.3870636346105453
841,2023,MI,Data Science & Machine Learning,301099.75,North America,100,North America,M,1.0
842,2023,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
843,2023,SE,Data Science & Machine Learning,153400.0,North America,0,North America,M,0.48910453917722174
844,2023,SE,Data Science & Machine Learning,122700.0,North America,0,North America,M,0.3829128181535958
845,2023,MI,Data Engineering & Infrastructure,250000.0,North America,0,North America,M,0.8232452639616603
846,2023,MI,Data Engineering & Infrastructure,175000.0,North America,0,North America,M,0.5638192354023136
847,2023,MI,Data Science & Machine Learning,64385.0,Europe,50,Europe,M,0.18120043341441838
848,2023,SE,Data Analysis & Analytics,185900.0,North America,0,North America,M,0.6015224848862719
849,2023,SE,Data Analysis & Analytics,121700.0,North America,0,North America,M,0.37945380443947113
850,2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M,0.4897963419200466
851,2023,SE,Data Analysis & Analytics,106800.0,North America,0,North America,M,0.32791450009901424
852,2023,EN,Data Analysis & Analytics,100000.0,Other,100,North America,L,0.30439320684296683
853,2023,SE,Data Science & Machine Learning,247500.0,North America,0,North America,M,0.8145977296763487
854,2023,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M,0.5541339970027646
855,2023,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M,1.0
856,2023,EX,Data Engineering & Infrastructure,239000.0,North America,100,North America,M,0.7851961131062895
857,2023,SE,Data Analysis & Analytics,125000.0,North America,0,North America,M,0.3908685496960824
858,2023,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M,0.33898334398421304
859,2023,EN,Data Analysis & Analytics,150000.0,North America,0,North America,M,0.47734389254919796
860,2023,EN,Data Analysis & Analytics,100000.0,North America,0,North America,M,0.30439320684296683
861,2023,SE,Data Science & Machine Learning,149076.0,North America,0,North America,M,0.4741477638773468
862,2023,SE,Data Science & Machine Learning,82365.0,North America,0,North America,M,0.2433934999943791
863,2023,MI,Data Engineering & Infrastructure,146000.0,North America,0,North America,M,0.46350783769269943
864,2023,MI,Data Engineering & Infrastructure,75000.0,North America,0,North America,M,0.21791786398985125
865,2023,SE,Data Science & Machine Learning,139500.0,North America,0,North America,M,0.44102424855088945
866,2023,SE,Data Science & Machine Learning,109400.0,North America,0,North America,M,0.3369079357557383
867,2023,SE,Data Engineering & Infrastructure,139500.0,North America,0,North America,M,0.44102424855088945
868,2023,SE,Data Engineering & Infrastructure,109400.0,North America,0,North America,M,0.3369079357557383
869,2023,MI,Data Engineering & Infrastructure,149600.0,North America,0,North America,M,0.4759602870635481
870,2023,MI,Data Engineering & Infrastructure,102000.0,North America,0,North America,M,0.3113112342712161
871,2023,MI,Data Analysis & Analytics,97218.0,Europe,0,Europe,M,0.29477023069027214
872,2023,MI,Data Analysis & Analytics,48609.0,Europe,0,Europe,M,0.12663103306038834
873,2023,SE,Data Engineering & Infrastructure,252000.0,North America,0,North America,M,0.8301632913899095
874,2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M,0.4047046045525809
875,2023,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M,0.2870981382723437
876,2023,SE,Data Analysis & Analytics,85500.0,North America,0,North America,M,0.2542375079881598
877,2023,SE,Data Analysis & Analytics,185900.0,North America,0,North America,M,0.6015224848862719
878,2023,SE,Data Analysis & Analytics,121700.0,North America,0,North America,M,0.37945380443947113
879,2023,EN,Data Science & Machine Learning,150000.0,North America,0,North America,M,0.47734389254919796
880,2023,EN,Data Science & Machine Learning,100000.0,North America,0,North America,M,0.30439320684296683
881,2023,MI,Data Engineering & Infrastructure,145000.0,North America,0,North America,M,0.46004882397857483
882,2023,MI,Data Engineering & Infrastructure,125000.0,North America,0,North America,M,0.3908685496960824
883,2023,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
884,2023,MI,Data Science & Machine Learning,97750.0,North America,100,North America,M,0.2966104259861864
885,2023,SE,Data Science & Machine Learning,201000.0,North America,0,North America,M,0.6537535919695537
886,2023,SE,Data Science & Machine Learning,122000.0,North America,0,North America,M,0.38049150855370856
887,2023,SE,Data Engineering & Infrastructure,252000.0,North America,0,North America,M,0.8301632913899095
888,2023,SE,Data Engineering & Infrastructure,129000.0,North America,0,North America,M,0.4047046045525809
889,2023,SE,Data Analysis & Analytics,120000.0,North America,100,North America,M,0.3735734811254593
890,2023,SE,Data Analysis & Analytics,75000.0,North America,100,North America,M,0.21791786398985125
891,2023,MI,Data Science & Machine Learning,116990.0,North America,100,North America,M,0.3631618498459442
892,2023,MI,Data Science & Machine Learning,82920.0,North America,100,North America,M,0.2453132526057183
893,2023,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M,0.6015224848862719
894,2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M,0.40574230866681826
895,2023,MI,Data Science & Machine Learning,200000.0,North America,0,North America,S,0.6502945782554291
896,2023,MI,Data Science & Machine Learning,125000.0,North America,0,North America,S,0.3908685496960824
897,2023,SE,Data Science & Machine Learning,201000.0,North America,0,North America,M,0.6537535919695537
898,2023,SE,Data Science & Machine Learning,122000.0,North America,0,North America,M,0.38049150855370856
899,2023,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M,0.66586013996899
900,2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M,0.4503635855790259
901,2023,SE,Data Management,155000.0,North America,0,North America,M,0.4946389611198211
902,2023,SE,Data Management,140000.0,North America,0,North America,M,0.44275375540795175
903,2023,MI,Data Science & Machine Learning,205920.0,North America,0,North America,M,0.6707719394430469
904,2023,MI,Data Science & Machine Learning,171600.0,North America,0,North America,M,0.5520585887742898
905,2023,SE,Data Engineering & Infrastructure,121500.0,North America,100,North America,M,0.3787620016966462
906,2023,SE,Data Engineering & Infrastructure,78000.0,North America,100,North America,M,0.2282949051322251
907,2023,MI,Data Engineering & Infrastructure,154000.0,North America,0,North America,M,0.4911799474056965
908,2023,MI,Data Engineering & Infrastructure,116000.0,North America,0,North America,M,0.35973742626896077
909,2023,SE,Data Science & Machine Learning,190000.0,North America,0,North America,M,0.6157044411141829
910,2023,SE,Data Science & Machine Learning,136000.0,North America,0,North America,M,0.42891770055145323
911,2023,MI,Data Analysis & Analytics,78990.0,Europe,100,Europe,M,0.23171932870920853
912,2023,MI,Data Analysis & Analytics,43809.0,Europe,100,Europe,M,0.11002776723259014
913,2023,SE,Data Analysis & Analytics,180000.0,North America,0,North America,M,0.5811143039729366
914,2023,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M,0.33898334398421304
915,2023,SE,Data Science & Machine Learning,275300.0,North America,100,North America,M,0.9107583109290133
916,2023,SE,Data Science & Machine Learning,183000.0,North America,100,North America,M,0.5914913451153105
917,2023,SE,Data Engineering & Infrastructure,170000.0,North America,0,North America,M,0.5465241668316905
918,2023,SE,Data Engineering & Infrastructure,140000.0,North America,0,North America,M,0.44275375540795175
919,2023,SE,Data Engineering & Infrastructure,154000.0,North America,0,North America,M,0.4911799474056965
920,2023,SE,Data Engineering & Infrastructure,116000.0,North America,0,North America,M,0.35973742626896077
921,2023,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M,0.5119340296904442
922,2023,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M,0.4081636182667055
923,2023,MI,Data Engineering & Infrastructure,200000.0,North America,0,North America,M,0.6502945782554291
924,2023,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M,0.3735734811254593
925,2023,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M,0.5638192354023136
926,2023,SE,Data Science & Machine Learning,160000.0,North America,100,North America,M,0.5119340296904442
927,2023,MI,Data Engineering & Infrastructure,127599.0,Europe,0,Europe,M,0.3998585263390923
928,2023,MI,Data Engineering & Infrastructure,103294.0,Europe,0,Europe,M,0.3157871980172933
929,2023,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M,0.4897963419200466
930,2023,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M,0.32791450009901424
931,2023,EN,Data Analysis & Analytics,85000.0,North America,100,North America,M,0.2525080011310975
932,2023,EN,Data Analysis & Analytics,75000.0,North America,100,North America,M,0.21791786398985125
933,2023,SE,Data Science & Machine Learning,225000.0,North America,0,North America,M,0.7367699211085447
934,2023,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M,0.49948158031959555
935,2023,SE,Data Analysis & Analytics,150000.0,North America,0,North America,M,0.47734389254919796
936,2023,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M,0.3735734811254593
937,2023,SE,Data Science & Machine Learning,163800.0,North America,0,North America,M,0.5250782818041178
938,2023,SE,Data Science & Machine Learning,126000.0,North America,0,North America,M,0.394327563410207
939,2023,SE,Data Analysis & Analytics,145000.0,North America,100,North America,M,0.46004882397857483
940,2023,SE,Data Analysis & Analytics,90000.0,North America,100,North America,M,0.2698030697017206
941,2023,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M,0.66586013996899
942,2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M,0.4503635855790259
943,2023,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M,0.2870981382723437
944,2023,SE,Data Analysis & Analytics,85500.0,North America,0,North America,M,0.2542375079881598
945,2023,SE,Data Engineering & Infrastructure,167500.0,North America,0,North America,M,0.5378766325463789
946,2023,SE,Data Engineering & Infrastructure,106500.0,North America,0,North America,M,0.32687679598477687
947,2023,SE,Data Engineering & Infrastructure,163800.0,North America,0,North America,M,0.5250782818041178
948,2023,SE,Data Engineering & Infrastructure,126000.0,North America,0,North America,M,0.394327563410207
949,2023,MI,Data Analysis & Analytics,155000.0,North America,0,North America,M,0.4946389611198211
950,2023,MI,Data Analysis & Analytics,140000.0,North America,0,North America,M,0.44275375540795175
951,2023,SE,Data Science & Machine Learning,250000.0,North America,0,North America,M,0.8232452639616603
952,2023,SE,Data Science & Machine Learning,200000.0,North America,0,North America,M,0.6502945782554291
953,2023,SE,Data Science & Machine Learning,260000.0,North America,0,North America,M,0.8578354011029065
954,2023,SE,Data Science & Machine Learning,186000.0,North America,0,North America,M,0.6018683862576844
955,2023,SE,Data Engineering & Infrastructure,160000.0,North America,100,North America,M,0.5119340296904442
956,2023,SE,Data Engineering & Infrastructure,130000.0,North America,100,North America,M,0.4081636182667055
957,2023,SE,Data Science & Machine Learning,200000.0,North America,0,North America,M,0.6502945782554291
958,2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M,0.47734389254919796
959,2023,SE,Data Science & Machine Learning,48289.0,Europe,0,Europe,M,0.12552414867186845
960,2023,SE,Data Science & Machine Learning,38631.0,Europe,0,Europe,M,0.09211699422085284
961,2023,SE,Data Science & Machine Learning,150000.0,North America,0,North America,M,0.47734389254919796
962,2023,SE,Data Science & Machine Learning,120000.0,North America,0,North America,M,0.3735734811254593
963,2023,EN,Data Analysis & Analytics,30000.0,Other,50,Other,M,0.06226224685424322
964,2023,MI,Data Science & Machine Learning,185000.0,North America,0,North America,M,0.5984093725435597
965,2023,MI,Data Science & Machine Learning,125000.0,North America,0,North America,M,0.3908685496960824
966,2023,SE,Data Management,75116.0,Europe,100,Europe,L,0.21831910958068973
967,2022,EX,Data Management,106000.0,Other,0,Europe,L,0.32514728912771457
968,2023,SE,Data Analysis & Analytics,175000.0,North America,100,North America,M,0.5638192354023136
969,2023,SE,Data Analysis & Analytics,130000.0,North America,100,North America,M,0.4081636182667055
970,2023,SE,Data Analysis & Analytics,122000.0,North America,100,North America,M,0.38049150855370856
971,2023,SE,Data Analysis & Analytics,93800.0,North America,100,North America,M,0.28294732181539417
972,2023,SE,Data Management,150000.0,North America,100,North America,M,0.47734389254919796
973,2023,SE,Data Management,90000.0,North America,100,North America,M,0.2698030697017206
974,2023,SE,Data Analysis & Analytics,165000.0,North America,100,North America,M,0.5292290982610673
975,2023,SE,Data Analysis & Analytics,112000.0,North America,100,North America,M,0.3459013714124623
976,2023,EN,Artificial Intelligence (AI),220000.0,North America,0,North America,M,0.7194748525379215
977,2023,SE,Business Intelligence (BI),71897.0,Europe,100,Europe,M,0.20718454443492254
978,2023,EN,Artificial Intelligence (AI),64385.0,Europe,0,Europe,M,0.18120043341441838
979,2023,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M,0.66586013996899
980,2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M,0.4503635855790259
981,2023,SE,Data Analysis & Analytics,15806.0,Other,100,Other,S,0.013165006195958319
982,2023,MI,Data Science & Machine Learning,200000.0,North America,0,North America,M,0.6502945782554291
983,2023,MI,Data Science & Machine Learning,175000.0,North America,0,North America,M,0.5638192354023136
984,2023,SE,Data Engineering & Infrastructure,185900.0,North America,0,North America,M,0.6015224848862719
985,2023,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M,0.40574230866681826
986,2023,SE,Data Analysis & Analytics,185900.0,North America,0,North America,M,0.6015224848862719
987,2023,SE,Data Analysis & Analytics,121700.0,North America,0,North America,M,0.37945380443947113
988,2023,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M,0.66586013996899
989,2023,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M,0.4503635855790259
990,2023,MI,Data Science & Machine Learning,40000.0,Europe,50,Europe,L,0.09685238399548945
991,2023,SE,Data Science & Machine Learning,29453.0,Other,50,Other,M,0.06037016635261704
992,2023,SE,Data Analysis & Analytics,180180.0,North America,0,North America,M,0.5817369264414791
993,2023,SE,Data Analysis & Analytics,106020.0,North America,0,North America,M,0.32521646940199705
994,2023,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M,0.42891770055145323
995,2023,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M,0.3182292616994653
996,2023,SE,Data Analysis & Analytics,125000.0,North America,0,North America,M,0.3908685496960824
997,2023,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M,0.33898334398421304
998,2023,SE,Data Science & Machine Learning,153400.0,North America,0,North America,M,0.48910453917722174
999,2023,SE,Data Science & Machine Learning,122700.0,North America,0,North America,M,0.3829128181535958
1000,2023,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M,1.0
1001,2023,EX,Data Engineering & Infrastructure,239000.0,North America,100,North America,M,0.7851961131062895
1002,2023,SE,Data Analysis & Analytics,152380.0,North America,0,North America,M,0.48557634518881454
1003,2023,SE,Data Analysis & Analytics,121904.0,North America,0,North America,M,0.38015944323715256
1004,2023,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M,0.6015224848862719
1005,2023,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M,0.40574230866681826
1006,2023,SE,Data Science & Machine Learning,247500.0,North America,0,North America,M,0.8145977296763487
1007,2023,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M,0.5541339970027646
1008,2023,SE,Data Engineering & Infrastructure,168400.0,North America,0,North America,M,0.540989744889091
1009,2023,SE,Data Engineering & Infrastructure,105200.0,North America,0,North America,M,0.32238007815641484
1010,2023,SE,Data Science & Machine Learning,128280.0,North America,0,North America,M,0.40221411467841117
1011,2023,SE,Data Science & Machine Learning,106900.0,North America,0,North America,M,0.32826040147042673
1012,2022,SE,Data Science & Machine Learning,192000.0,North America,100,North America,L,0.6226224685424321
1013,2023,MI,Data Engineering & Infrastructure,140000.0,North America,0,North America,M,0.44275375540795175
1014,2023,MI,Data Engineering & Infrastructure,100000.0,North America,0,North America,M,0.30439320684296683
1015,2023,SE,Data Science & Machine Learning,107309.0,Europe,100,Europe,S,0.3296751380795037
1016,2023,SE,Data Science & Machine Learning,85847.0,Europe,100,Europe,S,0.255437785746961
1017,2023,SE,Data Science & Machine Learning,275000.0,Europe,0,Europe,M,0.9097206068147758
1018,2023,SE,Data Science & Machine Learning,174000.0,Europe,0,Europe,M,0.5603602216881889
1019,2023,SE,Data Engineering & Infrastructure,139500.0,North America,0,North America,M,0.44102424855088945
1020,2023,SE,Data Engineering & Infrastructure,109400.0,North America,0,North America,M,0.3369079357557383
1021,2023,SE,Data Science & Machine Learning,139500.0,North America,0,North America,M,0.44102424855088945
1022,2023,SE,Data Science & Machine Learning,109400.0,North America,0,North America,M,0.3369079357557383
1023,2023,SE,Data Analysis & Analytics,170500.0,North America,100,North America,M,0.5482536736887528
1024,2023,SE,Data Analysis & Analytics,85000.0,North America,100,North America,M,0.2525080011310975
1025,2023,SE,Data Management,72946.0,Europe,0,Europe,M,0.21081304982103927
1026,2023,SE,Data Management,54365.0,Europe,0,Europe,M,0.14654111599888966
1027,2023,EX,Business Intelligence (BI),160288.0,Europe,0,Europe,M,0.5129302256401121
1028,2023,EX,Business Intelligence (BI),127467.0,Europe,0,Europe,M,0.39940193652882783
1029,2023,SE,Data Engineering & Infrastructure,80000.0,North America,0,North America,M,0.23521293256047437
1030,2023,SE,Data Engineering & Infrastructure,65000.0,North America,0,North America,M,0.18332772684860502
1031,2023,SE,Data Engineering & Infrastructure,124740.0,North America,0,North America,M,0.38996920613041
1032,2023,SE,Data Engineering & Infrastructure,65488.0,North America,0,North America,M,0.18501572554109785
1033,2023,SE,Data Management,72200.0,North America,0,North America,M,0.2082326255903023
1034,2023,SE,Data Management,64980.0,North America,0,North America,M,0.18325854657432253
1035,2023,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M,0.4897963419200466
1036,2023,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M,0.32791450009901424
1037,2023,SE,Data Analysis & Analytics,179975.0,North America,100,North America,M,0.5810278286300835
1038,2023,SE,Data Analysis & Analytics,86466.0,North America,100,North America,M,0.2575789152360042
1039,2023,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M,0.3735734811254593
1040,2023,SE,Data Engineering & Infrastructure,90000.0,North America,0,North America,M,0.2698030697017206
1041,2023,MI,Data Analysis & Analytics,51039.0,Europe,0,Europe,M,0.13503643638571117
1042,2023,MI,Data Analysis & Analytics,42533.0,Europe,0,Europe,M,0.10561406573336712
1043,2023,SE,Data Science & Machine Learning,149076.0,North America,0,North America,M,0.4741477638773468
1044,2023,SE,Data Science & Machine Learning,82365.0,North America,0,North America,M,0.2433934999943791
1045,2023,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M,0.5430651531175658
1046,2023,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M,0.34105875221268783
1047,2023,SE,Data Management,175000.0,North America,0,North America,M,0.5638192354023136
1048,2023,SE,Data Management,120000.0,North America,0,North America,M,0.3735734811254593
1049,2023,SE,Data Analysis & Analytics,230000.0,North America,0,North America,M,0.7540649896791678
1050,2023,SE,Data Analysis & Analytics,180000.0,North America,0,North America,M,0.5811143039729366
1051,2023,SE,Data Analysis & Analytics,153600.0,North America,0,North America,M,0.4897963419200466
1052,2023,SE,Data Analysis & Analytics,106800.0,North America,0,North America,M,0.32791450009901424
1053,2023,SE,Data Management,140000.0,North America,0,North America,M,0.44275375540795175
1054,2023,SE,Data Management,120000.0,North America,0,North America,M,0.3735734811254593
1055,2023,SE,Data Science & Machine Learning,205920.0,North America,0,North America,M,0.6707719394430469
1056,2023,SE,Data Science & Machine Learning,171600.0,North America,0,North America,M,0.5520585887742898
1057,2023,SE,Data Analysis & Analytics,165000.0,North America,100,North America,M,0.5292290982610673
1058,2023,SE,Data Analysis & Analytics,125000.0,North America,100,North America,M,0.3908685496960824
1059,2023,SE,Data Engineering & Infrastructure,265000.0,North America,0,North America,M,0.8751304696735296
1060,2023,SE,Data Engineering & Infrastructure,185000.0,North America,0,North America,M,0.5984093725435597
1061,2023,MI,Data Science & Machine Learning,130000.0,North America,0,North America,M,0.4081636182667055
1062,2022,EN,Data Science & Machine Learning,168000.0,North America,100,North America,M,0.5396061394034412
1063,2023,MI,Artificial Intelligence (AI),38631.0,Europe,50,Europe,L,0.09211699422085284
1064,2023,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M,0.2870981382723437
1065,2023,SE,Data Analysis & Analytics,85500.0,North America,0,North America,M,0.2542375079881598
1066,2023,SE,Data Science & Machine Learning,147100.0,North America,0,North America,M,0.4673127527782366
1067,2023,SE,Data Science & Machine Learning,90700.0,North America,0,North America,M,0.2722243793016078
1068,2023,SE,Data Engineering & Infrastructure,167580.0,North America,0,North America,M,0.5381533536435088
1069,2023,SE,Data Engineering & Infrastructure,87980.0,North America,0,North America,M,0.2628158619991889
1070,2023,SE,Data Engineering & Infrastructure,202000.0,North America,100,North America,M,0.6572126056836783
1071,2023,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M,0.4254586868373286
1072,2023,SE,Data Engineering & Infrastructure,163800.0,North America,0,North America,M,0.5250782818041178
1073,2023,SE,Data Engineering & Infrastructure,126000.0,North America,0,North America,M,0.394327563410207
1074,2023,SE,Data Science & Machine Learning,163800.0,North America,0,North America,M,0.5250782818041178
1075,2023,SE,Data Science & Machine Learning,126000.0,North America,0,North America,M,0.394327563410207
1076,2023,SE,Data Engineering & Infrastructure,104000.0,North America,100,North America,M,0.3182292616994653
1077,2023,SE,Data Engineering & Infrastructure,65000.0,North America,100,North America,M,0.18332772684860502
1078,2023,SE,Data Science & Machine Learning,230000.0,North America,0,North America,M,0.7540649896791678
1079,2023,SE,Data Science & Machine Learning,148000.0,North America,0,North America,M,0.47042586512094875
1080,2023,SE,Data Science & Machine Learning,269000.0,North America,100,North America,M,0.8889665245300281
1081,2023,SE,Data Science & Machine Learning,158000.0,North America,100,North America,M,0.505016002262195
1082,2023,SE,Data Analysis & Analytics,197000.0,North America,0,North America,M,0.6399175371130552
1083,2023,SE,Data Analysis & Analytics,106000.0,North America,0,North America,M,0.32514728912771457
1084,2023,MI,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
1085,2023,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M,0.30439320684296683
1086,2023,SE,Data Engineering & Infrastructure,290000.0,North America,100,North America,M,0.9616058125266451
1087,2023,SE,Data Engineering & Infrastructure,210000.0,North America,100,North America,M,0.6848847153966754
1088,2023,SE,Data Engineering & Infrastructure,192000.0,North America,0,North America,M,0.6226224685424321
1089,2023,SE,Data Engineering & Infrastructure,172800.0,North America,0,North America,M,0.5562094052312394
1090,2023,SE,Data Science & Machine Learning,300240.0,North America,0,North America,M,0.9970261129592812
1091,2023,SE,Data Science & Machine Learning,200160.0,North America,0,North America,M,0.650848020449689
1092,2023,SE,Data Science & Machine Learning,300240.0,North America,0,North America,M,0.9970261129592812
1093,2023,SE,Data Science & Machine Learning,200160.0,North America,0,North America,M,0.650848020449689
1094,2023,SE,Data Analysis & Analytics,175000.0,North America,0,North America,M,0.5638192354023136
1095,2023,SE,Data Analysis & Analytics,140000.0,North America,0,North America,M,0.44275375540795175
1096,2023,SE,Data Management,169000.0,North America,0,North America,M,0.5430651531175658
1097,2023,SE,Data Management,100000.0,North America,0,North America,M,0.30439320684296683
1098,2023,SE,Data Science & Machine Learning,301099.75,North America,0,North America,M,1.0
1099,2023,SE,Data Science & Machine Learning,245000.0,North America,0,North America,M,0.8059501953910372
1100,2023,MI,Data Engineering & Infrastructure,115447.0,Europe,100,Europe,L,0.3578245916850499
1101,2023,SE,Data Analysis & Analytics,110000.0,North America,100,North America,S,0.33898334398421304
1102,2023,SE,Data Analysis & Analytics,80000.0,North America,100,North America,S,0.23521293256047437
1103,2023,EN,Data Analysis & Analytics,55000.0,North America,0,North America,M,0.14873758970735879
1104,2023,EN,Data Analysis & Analytics,48000.0,North America,0,North America,M,0.12452449370848642
1105,2023,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M,0.2870981382723437
1106,2023,SE,Data Analysis & Analytics,85000.0,North America,0,North America,M,0.2525080011310975
1107,2023,SE,Data Engineering & Infrastructure,137500.0,North America,100,North America,M,0.4341062211226402
1108,2023,SE,Data Engineering & Infrastructure,81500.0,North America,100,North America,M,0.24040145313166128
1109,2023,SE,Data Science & Machine Learning,301099.75,North America,0,North America,M,1.0
1110,2023,SE,Data Science & Machine Learning,184700.0,North America,0,North America,M,0.5973716684293224
1111,2021,MI,Artificial Intelligence (AI),30000.0,Other,0,Other,S,0.06226224685424322
1112,2023,SE,Data Science & Machine Learning,186000.0,North America,100,North America,M,0.6018683862576844
1113,2023,SE,Data Science & Machine Learning,153088.0,North America,100,North America,M,0.4880253268984148
1114,2023,MI,Data Engineering & Infrastructure,190000.0,North America,100,North America,M,0.6157044411141829
1115,2023,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M,0.5119340296904442
1116,2023,SE,Data Science & Machine Learning,200000.0,North America,100,North America,M,0.6502945782554291
1117,2023,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
1118,2023,MI,Data Engineering & Infrastructure,190000.0,North America,0,North America,M,0.6157044411141829
1119,2023,MI,Data Engineering & Infrastructure,183310.0,North America,0,North America,M,0.5925636393666892
1120,2023,SE,Data Science & Machine Learning,240000.0,North America,100,North America,M,0.788655126820414
1121,2023,SE,Data Science & Machine Learning,180000.0,North America,100,North America,M,0.5811143039729366
1122,2023,SE,Data Science & Machine Learning,200000.0,North America,100,North America,M,0.6502945782554291
1123,2023,SE,Data Science & Machine Learning,150000.0,North America,100,North America,M,0.47734389254919796
1124,2023,SE,Data Management,299500.0,North America,0,North America,M,0.9944664428108292
1125,2023,SE,Data Management,245100.0,North America,0,North America,M,0.8062960967624496
1126,2023,SE,Data Engineering & Infrastructure,144000.0,North America,100,North America,M,0.4565898102644502
1127,2023,SE,Data Engineering & Infrastructure,66000.0,North America,100,North America,M,0.18678674056272965
1128,2023,MI,Data Science & Machine Learning,148500.0,North America,0,North America,M,0.47215537197801105
1129,2023,MI,Data Science & Machine Learning,126277.0,North America,0,North America,M,0.39528571020901954
1130,2023,SE,Data Engineering & Infrastructure,228000.0,North America,0,North America,M,0.7471469622509186
1131,2023,SE,Data Engineering & Infrastructure,120000.0,North America,0,North America,M,0.3735734811254593
1132,2023,SE,Data Science & Machine Learning,180000.0,North America,0,North America,M,0.5811143039729366
1133,2023,SE,Data Science & Machine Learning,90000.0,North America,0,North America,M,0.2698030697017206
1134,2023,SE,Data Science & Machine Learning,126500.0,North America,0,North America,M,0.39605707026726933
1135,2023,SE,Data Science & Machine Learning,78000.0,North America,0,North America,M,0.2282949051322251
1136,2023,SE,Data Engineering & Infrastructure,180000.0,North America,0,North America,M,0.5811143039729366
